Annotation Cluster 1	Enrichment Score:  2.140457901715253
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007155~cell adhesion	33	8.70712401055409	5.612616086124038E-4	2036_S_AT, 31615_I_AT, 875_G_AT, 37233_AT, 36929_AT, 39586_AT, 1385_AT, 39232_AT, 1007_S_AT, 34375_AT, 259_S_AT, 36674_AT, 39071_AT, 38642_AT, 39407_AT, 40210_AT, 39753_AT, 34963_AT, 257_AT, 1125_S_AT, 37139_AT, 35067_AT, 833_AT, 41105_S_AT, 38684_AT, 32193_AT, 37889_AT, 32699_S_AT, 37857_AT, 1852_AT, 32931_AT, 32919_AT, 32359_AT, 37155_AT, 988_AT, 41365_AT, 2082_S_AT, 1372_AT	334	700	13528	1.9094268605645852	0.7455726507372311	0.04770800100157857	0.9827124129840548
SP_PIR_KEYWORDS	cell adhesion	20	5.277044854881266	5.747720418876625E-4	257_AT, 2036_S_AT, 1125_S_AT, 31615_I_AT, 833_AT, 41105_S_AT, 37233_AT, 36929_AT, 39586_AT, 37889_AT, 1385_AT, 32699_S_AT, 37857_AT, 32359_AT, 32919_AT, 32931_AT, 39071_AT, 38642_AT, 37155_AT, 2082_S_AT, 1372_AT, 39753_AT, 34963_AT	371	422	19235	2.4571735159234045	0.23150504233219493	0.017401564859754082	0.8143809657697787
GOTERM_CC_FAT	GO:0009986~cell surface	19	5.013192612137203	6.423653363677174E-4	2036_S_AT, 35149_AT, 31615_I_AT, 40442_F_AT, 1953_AT, 38654_AT, 41169_AT, 41726_AT, 189_S_AT, 259_S_AT, 39071_AT, 36101_S_AT, 38642_AT, 36100_AT, 41445_AT, 38018_G_AT, 1167_S_AT, 39753_AT, 257_AT, 1125_S_AT, 39424_AT, 32699_S_AT, 1852_AT, 32931_AT, 31558_AT, 40310_AT	280	348	12782	2.4923850574712643	0.1915943031390822	0.02335530327272406	0.8677498959285379
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	20	5.277044854881266	0.0010625129770894814	35149_AT, 1520_S_AT, 1953_AT, 39402_AT, 875_G_AT, 33012_AT, 35915_AT, 34375_AT, 36674_AT, 259_S_AT, 36101_S_AT, 36100_AT, 1369_S_AT, 41445_AT, 1569_R_AT, 33665_S_AT, 35372_R_AT, 39424_AT, 37139_AT, 408_AT, 40385_AT, 1548_S_AT, 1852_AT, 1263_AT, 34493_AT, 36103_AT	171	262	5085	2.269987946966653	0.14102901199162265	0.14102901199162265	1.2510973631406186
SP_PIR_KEYWORDS	disulfide bond	79	20.844327176781004	0.0014060582143530973	37223_AT, 2036_S_AT, 35149_AT, 1953_AT, 37270_AT, 37906_AT, 875_G_AT, 1148_S_AT, 37233_AT, 35915_AT, 1804_AT, 32464_AT, 36749_AT, 35956_S_AT, 40478_AT, 40669_AT, 259_S_AT, 36674_AT, 36101_S_AT, 38642_AT, 36100_AT, 37310_AT, 39407_AT, 38018_G_AT, 1569_R_AT, 33665_S_AT, 35372_R_AT, 34963_AT, 257_AT, 41856_AT, 833_AT, 1548_S_AT, 32699_S_AT, 1852_AT, 35471_G_AT, 32359_AT, 1263_AT, 34493_AT, 41382_AT, 988_AT, 1372_AT, 2082_S_AT, 40792_S_AT, 36621_AT, 31615_I_AT, 35414_S_AT, 33012_AT, 31859_AT, 36929_AT, 41169_AT, 41726_AT, 1385_AT, 38356_AT, 1007_S_AT, 33092_AT, 887_AT, 34375_AT, 189_S_AT, 39071_AT, 1369_S_AT, 1167_S_AT, 41445_AT, 31745_AT, 39753_AT, 1125_S_AT, 31586_F_AT, 39424_AT, 408_AT, 33555_AT, 40385_AT, 36651_AT, 37889_AT, 32522_F_AT, 35378_AT, 36615_AT, 31564_AT, 32931_AT, 32919_AT, 1332_F_AT, 35687_AT, 38629_AT, 40310_AT, 36103_AT, 1091_AT, 37155_AT, 41365_AT, 31977_AT, 32186_AT	371	2924	19235	1.4007737803326683	0.47503717054378014	0.03516825036270921	1.9813083758863481
UP_SEQ_FEATURE	disulfide bond	77	20.316622691292878	0.0014587874293770628	37223_AT, 2036_S_AT, 35149_AT, 1953_AT, 37270_AT, 37906_AT, 875_G_AT, 1148_S_AT, 37233_AT, 35915_AT, 1804_AT, 32464_AT, 36749_AT, 35956_S_AT, 40478_AT, 40669_AT, 259_S_AT, 36674_AT, 36101_S_AT, 38642_AT, 36100_AT, 37310_AT, 39407_AT, 38018_G_AT, 1569_R_AT, 33665_S_AT, 35372_R_AT, 257_AT, 41856_AT, 833_AT, 1548_S_AT, 32699_S_AT, 1852_AT, 35471_G_AT, 32359_AT, 1263_AT, 34493_AT, 41382_AT, 988_AT, 1372_AT, 2082_S_AT, 40792_S_AT, 36621_AT, 31615_I_AT, 35414_S_AT, 33012_AT, 31859_AT, 36929_AT, 41169_AT, 41726_AT, 1385_AT, 38356_AT, 1007_S_AT, 33092_AT, 887_AT, 34375_AT, 189_S_AT, 39071_AT, 1369_S_AT, 41445_AT, 1167_S_AT, 31745_AT, 39753_AT, 1125_S_AT, 31586_F_AT, 39424_AT, 408_AT, 33555_AT, 40385_AT, 36651_AT, 37889_AT, 32522_F_AT, 35378_AT, 36615_AT, 31564_AT, 32931_AT, 32919_AT, 1332_F_AT, 35687_AT, 38629_AT, 40310_AT, 36103_AT, 1091_AT, 37155_AT, 41365_AT, 31977_AT	371	2819	19113	1.4071830637118745	0.8624736221879366	0.32752336279700967	2.368138329171343
GOTERM_CC_FAT	GO:0005887~integral to plasma membrane	42	11.081794195250659	0.002125478995600565	2036_S_AT, 37223_AT, 471_F_AT, 39748_AT, 31615_I_AT, 35149_AT, 39841_AT, 38538_AT, 33012_AT, 35414_S_AT, 37233_AT, 40913_AT, 39757_AT, 35472_AT, 1007_S_AT, 39573_AT, 259_S_AT, 39071_AT, 136_AT, 34145_AT, 1569_R_AT, 1167_S_AT, 33665_S_AT, 39753_AT, 36728_AT, 34981_AT, 257_AT, 1125_S_AT, 39424_AT, 37139_AT, 33143_S_AT, 41106_AT, 833_AT, 36285_AT, 37889_AT, 37857_AT, 1852_AT, 35471_G_AT, 33545_AT, 1432_S_AT, 40310_AT, 33829_AT, 34493_AT, 988_AT, 31977_AT, 40954_AT	280	1188	12782	1.6138888888888887	0.5055366676189923	0.04906149044989139	2.844665827878723
GOTERM_CC_FAT	GO:0031226~intrinsic to plasma membrane	42	11.081794195250659	0.0031936638219488165	2036_S_AT, 37223_AT, 471_F_AT, 39748_AT, 31615_I_AT, 35149_AT, 39841_AT, 38538_AT, 33012_AT, 35414_S_AT, 37233_AT, 40913_AT, 39757_AT, 35472_AT, 1007_S_AT, 39573_AT, 259_S_AT, 39071_AT, 136_AT, 34145_AT, 1569_R_AT, 1167_S_AT, 33665_S_AT, 39753_AT, 36728_AT, 34981_AT, 257_AT, 1125_S_AT, 39424_AT, 37139_AT, 33143_S_AT, 41106_AT, 833_AT, 36285_AT, 37889_AT, 37857_AT, 1852_AT, 35471_G_AT, 33545_AT, 1432_S_AT, 40310_AT, 33829_AT, 34493_AT, 988_AT, 31977_AT, 40954_AT	280	1215	12782	1.5780246913580247	0.6531262309003208	0.06815267261634483	4.245811042289615
SP_PIR_KEYWORDS	signal	84	22.163588390501317	0.0033491856558883057	2036_S_AT, 35149_AT, 40442_F_AT, 1953_AT, 37906_AT, 875_G_AT, 38538_AT, 39586_AT, 35915_AT, 1804_AT, 32464_AT, 39757_AT, 2030_AT, 39573_AT, 36749_AT, 35956_S_AT, 40478_AT, 36674_AT, 36101_S_AT, 38642_AT, 36100_AT, 37310_AT, 39407_AT, 38018_G_AT, 1569_R_AT, 33665_S_AT, 35372_R_AT, 34666_AT, 34963_AT, 257_AT, 35966_AT, 36009_AT, 41856_AT, 833_AT, 1548_S_AT, 32699_S_AT, 32359_AT, 1263_AT, 34493_AT, 41382_AT, 988_AT, 1372_AT, 2082_S_AT, 36621_AT, 31615_I_AT, 39950_AT, 35414_S_AT, 36459_AT, 31859_AT, 36929_AT, 41169_AT, 36754_AT, 1385_AT, 38356_AT, 1007_S_AT, 887_AT, 34375_AT, 189_S_AT, 40856_AT, 1018_AT, 39071_AT, 33825_AT, 1369_S_AT, 1167_S_AT, 41445_AT, 719_G_AT, 34145_AT, 31745_AT, 39753_AT, 1125_S_AT, 31586_F_AT, 39424_AT, 408_AT, 33555_AT, 40385_AT, 36651_AT, 32193_AT, 37889_AT, 35378_AT, 37857_AT, 31564_AT, 36615_AT, 38671_AT, 32931_AT, 32919_AT, 1432_S_AT, 1332_F_AT, 40310_AT, 36103_AT, 37155_AT, 41365_AT, 31977_AT	371	3250	19235	1.3400290275761972	0.7848675692328837	0.06745789579327832	4.65939186305333
GOTERM_BP_FAT	GO:0016337~cell-cell adhesion	16	4.221635883905013	0.003533623630840504	2036_S_AT, 1125_S_AT, 31615_I_AT, 833_AT, 37233_AT, 38684_AT, 39586_AT, 32699_S_AT, 37857_AT, 39232_AT, 1852_AT, 32919_AT, 32931_AT, 259_S_AT, 988_AT, 39407_AT, 2082_S_AT, 39753_AT, 34963_AT	334	276	13528	2.3479996528681766	0.9998213766935538	0.12085850708109902	6.0369742093621115
GOTERM_CC_FAT	GO:0005576~extracellular region	62	16.358839050131927	0.0038791641983439247	2036_S_AT, 35149_AT, 1520_S_AT, 40442_F_AT, 1953_AT, 37906_AT, 875_G_AT, 1148_S_AT, 37233_AT, 35915_AT, 1804_AT, 32464_AT, 2030_AT, 35956_S_AT, 36674_AT, 259_S_AT, 36101_S_AT, 36100_AT, 37310_AT, 39407_AT, 33665_S_AT, 35372_R_AT, 34963_AT, 33802_AT, 37139_AT, 36009_AT, 35067_AT, 1548_S_AT, 32699_S_AT, 1852_AT, 32359_AT, 612_S_AT, 1263_AT, 41382_AT, 988_AT, 36621_AT, 31615_I_AT, 39950_AT, 39402_AT, 35414_S_AT, 33012_AT, 31859_AT, 36929_AT, 41169_AT, 36754_AT, 1385_AT, 38356_AT, 1007_S_AT, 887_AT, 34375_AT, 189_S_AT, 40856_AT, 1018_AT, 33825_AT, 41445_AT, 719_G_AT, 1369_S_AT, 1167_S_AT, 31745_AT, 1125_S_AT, 31586_F_AT, 408_AT, 38691_S_AT, 40385_AT, 35378_AT, 36615_AT, 31564_AT, 32931_AT, 1332_F_AT, 36103_AT, 41365_AT	280	2010	12782	1.4081094527363183	0.7237641471556482	0.07288390565561753	5.135101460516833
UP_SEQ_FEATURE	signal peptide	84	22.163588390501317	0.0039825870029649	2036_S_AT, 35149_AT, 40442_F_AT, 1953_AT, 37906_AT, 875_G_AT, 38538_AT, 39586_AT, 35915_AT, 1804_AT, 32464_AT, 39757_AT, 2030_AT, 39573_AT, 36749_AT, 35956_S_AT, 40478_AT, 36674_AT, 36101_S_AT, 38642_AT, 36100_AT, 37310_AT, 39407_AT, 38018_G_AT, 1569_R_AT, 33665_S_AT, 35372_R_AT, 34666_AT, 34963_AT, 257_AT, 35966_AT, 36009_AT, 41856_AT, 833_AT, 1548_S_AT, 32699_S_AT, 32359_AT, 1263_AT, 34493_AT, 41382_AT, 988_AT, 1372_AT, 2082_S_AT, 36621_AT, 31615_I_AT, 39950_AT, 35414_S_AT, 36459_AT, 31859_AT, 36929_AT, 41169_AT, 36754_AT, 1385_AT, 38356_AT, 1007_S_AT, 887_AT, 34375_AT, 189_S_AT, 40856_AT, 1018_AT, 39071_AT, 33825_AT, 1369_S_AT, 1167_S_AT, 41445_AT, 719_G_AT, 34145_AT, 31745_AT, 39753_AT, 1125_S_AT, 31586_F_AT, 39424_AT, 408_AT, 33555_AT, 40385_AT, 36651_AT, 32193_AT, 37889_AT, 35378_AT, 37857_AT, 31564_AT, 36615_AT, 38671_AT, 32931_AT, 32919_AT, 1432_S_AT, 1332_F_AT, 40310_AT, 36103_AT, 37155_AT, 41365_AT, 31977_AT	371	3250	19113	1.3315297532656023	0.9955867415586702	0.539173917953538	6.341255568713167
GOTERM_CC_FAT	GO:0044421~extracellular region part	34	8.970976253298153	0.006167257017588683	2036_S_AT, 36621_AT, 31615_I_AT, 1520_S_AT, 40442_F_AT, 1953_AT, 39950_AT, 39402_AT, 37906_AT, 875_G_AT, 33012_AT, 31859_AT, 1148_S_AT, 36929_AT, 1385_AT, 2030_AT, 887_AT, 34375_AT, 40856_AT, 36674_AT, 1018_AT, 259_S_AT, 36101_S_AT, 36100_AT, 39407_AT, 719_G_AT, 1167_S_AT, 1369_S_AT, 41445_AT, 35372_R_AT, 34963_AT, 33802_AT, 1125_S_AT, 408_AT, 38691_S_AT, 40385_AT, 1548_S_AT, 32699_S_AT, 1852_AT, 612_S_AT, 1263_AT, 36103_AT	280	960	12782	1.6167708333333333	0.8709664558846159	0.0929055578250475	8.048333984765321
GOTERM_CC_FAT	GO:0005886~plasma membrane	103	27.176781002638524	0.006426687106088583	40442_F_AT, 37270_AT, 37762_AT, 40913_AT, 39757_AT, 39573_AT, 259_S_AT, 38642_AT, 136_AT, 38018_G_AT, 33665_S_AT, 36728_AT, 33802_AT, 38032_AT, 33143_S_AT, 35595_AT, 41105_S_AT, 36285_AT, 39242_AT, 33751_AT, 33545_AT, 988_AT, 32133_AT, 37048_AT, 31615_I_AT, 39841_AT, 33012_AT, 41169_AT, 35472_AT, 34581_S_AT, 33092_AT, 31694_AT, 34145_AT, 1167_S_AT, 40210_AT, 1857_AT, 31745_AT, 39424_AT, 41106_AT, 37628_AT, 32679_AT, 33470_AT, 32522_F_AT, 40098_AT, 38671_AT, 31564_AT, 1432_S_AT, 32919_AT, 38629_AT, 33829_AT, 38221_AT, 33366_AT, 32186_AT, 35776_AT, 37223_AT, 35985_AT, 471_F_AT, 2036_S_AT, 35149_AT, 37378_R_AT, 38538_AT, 1148_S_AT, 37233_AT, 39586_AT, 36161_AT, 36173_R_AT, 34537_AT, 40669_AT, 1267_AT, 37310_AT, 1569_R_AT, 40365_AT, 1919_AT, 257_AT, 34981_AT, 37139_AT, 833_AT, 32699_S_AT, 1852_AT, 35471_G_AT, 34493_AT, 1602_AT, 919_AT, 2082_S_AT, 40954_AT, 39748_AT, 34712_AT, 35414_S_AT, 41726_AT, 39232_AT, 1007_S_AT, 41159_AT, 189_S_AT, 39071_AT, 1139_AT, 36532_AT, 39753_AT, 1125_S_AT, 37377_I_AT, 32193_AT, 37889_AT, 568_AT, 37857_AT, 32931_AT, 36052_AT, 40310_AT, 600_AT, 31977_AT, 34184_AT	280	3777	12782	1.2448901244373844	0.881648751326225	0.09244805279426316	8.373360455338407
GOTERM_BP_FAT	GO:0007229~integrin-mediated signaling pathway	6	1.58311345646438	0.02888174906609994	257_AT, 39071_AT, 833_AT, 988_AT, 1919_AT, 37889_AT, 39753_AT	334	70	13528	3.4716852010265185	1.0	0.320378465486824	40.28159043967363
SP_PIR_KEYWORDS	transmembrane protein	20	5.277044854881266	0.04271058462146629	257_AT, 36728_AT, 34981_AT, 2036_S_AT, 35149_AT, 1125_S_AT, 31615_I_AT, 39757_AT, 32699_S_AT, 38660_AT, 35471_G_AT, 33092_AT, 34537_AT, 887_AT, 39071_AT, 988_AT, 1569_R_AT, 38018_G_AT, 33665_S_AT, 2082_S_AT, 32186_AT, 31977_AT, 39753_AT	371	642	19235	1.6151514388156956	0.9999999979212048	0.3191760255596764	46.249287466839675
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	7	1.8469656992084433	0.060976921368318136	257_AT, 2036_S_AT, 31615_I_AT, 1125_S_AT, 38032_AT, 39071_AT, 36929_AT, 37889_AT, 39753_AT, 39757_AT	171	84	5085	2.4780701754385963	0.9998762041566317	0.6319928732567275	52.53117098626827
SP_PIR_KEYWORDS	glycoprotein	96	25.32981530343008	0.0765862969250641	40442_F_AT, 1953_AT, 37762_AT, 37270_AT, 37906_AT, 875_G_AT, 39757_AT, 39573_AT, 35956_S_AT, 259_S_AT, 36100_AT, 38642_AT, 39407_AT, 136_AT, 38018_G_AT, 33665_S_AT, 36728_AT, 38032_AT, 41856_AT, 1973_S_AT, 1548_S_AT, 33545_AT, 35536_AT, 41382_AT, 988_AT, 31615_I_AT, 39950_AT, 1939_AT, 36459_AT, 33012_AT, 31859_AT, 36929_AT, 41169_AT, 34581_S_AT, 33092_AT, 34375_AT, 40856_AT, 1018_AT, 34145_AT, 1167_S_AT, 31745_AT, 39424_AT, 36651_AT, 35378_AT, 38671_AT, 31564_AT, 1432_S_AT, 32919_AT, 38629_AT, 37155_AT, 32186_AT, 2036_S_AT, 471_F_AT, 37223_AT, 35149_AT, 38538_AT, 1148_S_AT, 37233_AT, 35915_AT, 39586_AT, 1804_AT, 2030_AT, 32779_S_AT, 1936_S_AT, 36101_S_AT, 37310_AT, 32718_AT, 1569_R_AT, 34963_AT, 257_AT, 34981_AT, 37139_AT, 35966_AT, 833_AT, 32699_S_AT, 1852_AT, 35471_G_AT, 32359_AT, 34493_AT, 1263_AT, 1237_AT, 2082_S_AT, 1372_AT, 37724_AT, 39748_AT, 36621_AT, 35414_S_AT, 41726_AT, 38356_AT, 1007_S_AT, 887_AT, 189_S_AT, 39071_AT, 33825_AT, 41445_AT, 39753_AT, 1125_S_AT, 33555_AT, 32193_AT, 37889_AT, 37857_AT, 36615_AT, 32931_AT, 40310_AT, 41365_AT, 31977_AT	371	4318	19235	1.1526750055244204	0.9999999999999999	0.4396792537772384	67.8009760694716
GOTERM_BP_FAT	GO:0007166~cell surface receptor linked signal transduction	56	14.775725593667547	0.08006852873049122	471_F_AT, 35149_AT, 1953_AT, 37906_AT, 875_G_AT, 38374_AT, 1148_S_AT, 32583_AT, 32464_AT, 2030_AT, 39573_AT, 36101_S_AT, 224_AT, 36100_AT, 136_AT, 38018_G_AT, 936_S_AT, 40365_AT, 1919_AT, 35372_R_AT, 36728_AT, 257_AT, 833_AT, 35471_G_AT, 32359_AT, 164_AT, 989_AT, 39304_G_AT, 988_AT, 919_AT, 40792_S_AT, 1461_AT, 35414_S_AT, 36754_AT, 35160_AT, 38356_AT, 1007_S_AT, 33092_AT, 1895_AT, 34375_AT, 1018_AT, 39071_AT, 1139_AT, 41445_AT, 1369_S_AT, 1857_AT, 2004_AT, 39753_AT, 31562_AT, 39424_AT, 408_AT, 41499_AT, 40385_AT, 37889_AT, 35378_AT, 37629_AT, 32931_AT, 1432_S_AT, 40310_AT, 36103_AT, 38221_AT, 31977_AT, 34184_AT	334	1856	13528	1.2220730951889323	1.0	0.5413936697992139	76.9625067216302
SP_PIR_KEYWORDS	receptor	39	10.29023746701847	0.09197903071680152	2036_S_AT, 471_F_AT, 39748_AT, 31615_I_AT, 35149_AT, 1388_G_AT, 37233_AT, 848_AT, 41169_AT, 32779_S_AT, 33092_AT, 1007_S_AT, 39573_AT, 189_S_AT, 39071_AT, 136_AT, 34145_AT, 1569_R_AT, 33665_S_AT, 31562_AT, 39753_AT, 36728_AT, 257_AT, 1125_S_AT, 39424_AT, 33555_AT, 41856_AT, 35595_AT, 833_AT, 1463_AT, 32193_AT, 32699_S_AT, 37857_AT, 706_AT, 35471_G_AT, 31564_AT, 38671_AT, 1432_S_AT, 40310_AT, 33829_AT, 34493_AT, 32265_AT, 40661_AT	371	1583	19235	1.2773266495599302	1.0	0.48292811178177875	74.64807774993037
GOTERM_BP_FAT	GO:0007160~cell-matrix adhesion	5	1.3192612137203166	0.17629605030681547	257_AT, 2036_S_AT, 39232_AT, 31615_I_AT, 1125_S_AT, 37139_AT, 39071_AT, 833_AT	334	89	13528	2.2754491017964074	1.0	0.7380175951444878	96.70117230016912
GOTERM_BP_FAT	GO:0031589~cell-substrate adhesion	5	1.3192612137203166	0.22182822105778088	257_AT, 2036_S_AT, 39232_AT, 31615_I_AT, 1125_S_AT, 37139_AT, 39071_AT, 833_AT	334	98	13528	2.0664792863253085	1.0	0.7957138175671835	98.78676011504486
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	87	22.95514511873351	0.2369730161548707	37223_AT, 471_F_AT, 2036_S_AT, 35149_AT, 40442_F_AT, 1953_AT, 37270_AT, 37762_AT, 37906_AT, 875_G_AT, 38538_AT, 1148_S_AT, 37233_AT, 39586_AT, 35915_AT, 1804_AT, 32779_S_AT, 2030_AT, 39573_AT, 35956_S_AT, 36101_S_AT, 38642_AT, 36100_AT, 37310_AT, 136_AT, 32718_AT, 39407_AT, 38018_G_AT, 1569_R_AT, 33665_S_AT, 34963_AT, 34981_AT, 257_AT, 36728_AT, 37139_AT, 38032_AT, 35966_AT, 41856_AT, 833_AT, 1548_S_AT, 32699_S_AT, 35471_G_AT, 33545_AT, 32359_AT, 35536_AT, 1237_AT, 1263_AT, 41382_AT, 988_AT, 1372_AT, 2082_S_AT, 36621_AT, 39748_AT, 31615_I_AT, 39950_AT, 35414_S_AT, 33012_AT, 36459_AT, 31859_AT, 36929_AT, 41169_AT, 41726_AT, 38356_AT, 1007_S_AT, 33092_AT, 887_AT, 34375_AT, 189_S_AT, 40856_AT, 1018_AT, 39071_AT, 33825_AT, 1167_S_AT, 41445_AT, 34145_AT, 39753_AT, 1125_S_AT, 39424_AT, 33555_AT, 36651_AT, 32193_AT, 37889_AT, 35378_AT, 37857_AT, 31564_AT, 38671_AT, 32931_AT, 32919_AT, 1432_S_AT, 40310_AT, 37155_AT, 41365_AT, 31977_AT, 32186_AT	371	4129	19113	1.0854987306272967	1.0	0.9998417562166194	98.82058713127924
UP_SEQ_FEATURE	topological domain:Cytoplasmic	70	18.46965699208443	0.3263986202702163	37223_AT, 471_F_AT, 2036_S_AT, 35149_AT, 40442_F_AT, 37270_AT, 38538_AT, 1148_S_AT, 37233_AT, 39586_AT, 39372_AT, 40913_AT, 32779_S_AT, 39757_AT, 34537_AT, 39573_AT, 259_S_AT, 38642_AT, 136_AT, 32718_AT, 38018_G_AT, 936_S_AT, 1569_R_AT, 33665_S_AT, 36728_AT, 257_AT, 37139_AT, 38032_AT, 33143_S_AT, 41856_AT, 833_AT, 36285_AT, 39242_AT, 32699_S_AT, 1852_AT, 35471_G_AT, 35536_AT, 1237_AT, 41598_AT, 988_AT, 2082_S_AT, 39748_AT, 31615_I_AT, 39841_AT, 35414_S_AT, 33012_AT, 36459_AT, 38685_AT, 41726_AT, 35472_AT, 1007_S_AT, 33092_AT, 39071_AT, 34145_AT, 1167_S_AT, 39753_AT, 1125_S_AT, 39424_AT, 33555_AT, 35957_AT, 37628_AT, 38684_AT, 36651_AT, 32193_AT, 37889_AT, 37857_AT, 37440_AT, 38671_AT, 32931_AT, 32919_AT, 1432_S_AT, 41717_AT, 40310_AT, 37155_AT, 31977_AT	371	3374	19113	1.0688282202413575	1.0	0.9999672374596432	99.84762849199976
